op,dtype,mode,shape,latency_base_ms,latency_ms,speedup
CUTENSOR_OP_SINH,bf16,kernel,"[[32,64,16]]",0.008442,0.004000,2.1106
CUTENSOR_OP_SINH,bf16,kernel,"[[64,256]]",0.007942,0.003731,2.1289
CUTENSOR_OP_SINH,bf16,kernel,"[[16,64,64]]",0.008865,0.004077,2.1745
CUTENSOR_OP_SINH,bf16,kernel,"[[256,512]]",0.008885,0.004692,1.8934
CUTENSOR_OP_SINH,bf16,kernel,"[[128,1024]]",0.008904,0.004673,1.9053
CUTENSOR_OP_SINH,bf16,kernel,"[[64,64,64]]",0.011019,0.005635,1.9556
CUTENSOR_OP_SINH,bf16,kernel,"[[128,128,64]]",0.021423,0.013212,1.6215
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,[[1024]],0.008400,0.003854,2.1796
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,[[2048]],0.008231,0.004019,2.0478
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,[[4096]],0.008500,0.004596,1.8494
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,[[8192]],0.009096,0.004673,1.9465
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,[[16384]],0.010192,0.005173,1.9703
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,[[32768]],0.012077,0.006115,1.9748
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,[[65536]],0.012519,0.006481,1.9318
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,[[131072]],0.012923,0.006942,1.8615
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,[[262144]],0.014269,0.007962,1.7923
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,[[524288]],0.017846,0.010846,1.6454
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,[[1048576]],0.025923,0.016308,1.5896
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,[[2097152]],0.039962,0.029000,1.3780
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,[[4194304]],0.067269,0.050231,1.3392
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,[[8388608]],0.150269,0.081173,1.8512
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,"[[128,128]]",0.010038,0.005231,1.9191
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,"[[32,64,16]]",0.011942,0.006096,1.9590
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,"[[64,256]]",0.010038,0.005096,1.9698
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,"[[16,64,64]]",0.012308,0.006308,1.9512
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,"[[256,512]]",0.012654,0.006788,1.8640
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,"[[128,1024]]",0.012904,0.006865,1.8796
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,"[[64,64,64]]",0.014365,0.007981,1.8000
CUTENSOR_OP_SOFT_PLUS,fp16,kernel,"[[128,128,64]]",0.025865,0.016346,1.5824
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,[[1024]],0.008038,0.003692,2.1771
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,[[2048]],0.008058,0.003962,2.0340
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,[[4096]],0.008115,0.003596,2.2567
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,[[8192]],0.008269,0.004192,1.9725
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,[[16384]],0.008481,0.004288,1.9776
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,[[32768]],0.008769,0.004500,1.9487
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,[[65536]],0.009096,0.004692,1.9385
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,[[131072]],0.009538,0.005135,1.8577
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,[[262144]],0.011442,0.006654,1.7197
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,[[524288]],0.014846,0.009481,1.5659
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,[[1048576]],0.022962,0.015481,1.4832
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,[[2097152]],0.040173,0.029077,1.3816
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,[[4194304]],0.067288,0.050462,1.3335
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,[[8388608]],0.150827,0.081346,1.8541
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,"[[128,128]]",0.010269,0.005308,1.9348
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,"[[32,64,16]]",0.012346,0.006346,1.9455
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,"[[64,256]]",0.010173,0.005250,1.9377
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,"[[16,64,64]]",0.012538,0.006538,1.9176
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,"[[256,512]]",0.012962,0.006885,1.8827
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,"[[128,1024]]",0.012923,0.006942,1.8615
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,"[[64,64,64]]",0.014404,0.007731,1.8632
CUTENSOR_OP_SOFT_PLUS,bf16,kernel,"[[128,128,64]]",0.025808,0.016308,1.5825
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,[[1024]],0.007365,0.003635,2.0265
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,[[2048]],0.008462,0.003846,2.2000
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,[[4096]],0.008731,0.004250,2.0543
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,[[8192]],0.009288,0.004327,2.1467
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,[[16384]],0.010346,0.004923,2.1016
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,[[32768]],0.012096,0.006058,1.9968
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,[[65536]],0.012346,0.006038,2.0446
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,[[131072]],0.013077,0.007000,1.8681
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,[[262144]],0.015577,0.009192,1.6946
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,[[524288]],0.022385,0.014500,1.5438
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,[[1048576]],0.036481,0.025115,1.4525
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,[[2097152]],0.060846,0.047000,1.2946
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,[[4194304]],0.138481,0.075962,1.8230
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,[[8388608]],0.253173,0.133442,1.8972
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,"[[128,128]]",0.010154,0.004808,2.1120
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,"[[32,64,16]]",0.012077,0.005731,2.1074
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,"[[64,256]]",0.010231,0.004788,2.1365
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,"[[16,64,64]]",0.012231,0.005981,2.0450
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,"[[256,512]]",0.012596,0.007019,1.7945
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,"[[128,1024]]",0.012904,0.007000,1.8434
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,"[[64,64,64]]",0.015481,0.009173,1.6876
CUTENSOR_OP_SOFT_PLUS,fp32,kernel,"[[128,128,64]]",0.036365,0.025038,1.4524
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,[[1024]],0.014058,0.003985,3.5280
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,[[2048]],0.012308,0.004115,2.9907
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,[[4096]],0.012827,0.004577,2.8025
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,[[8192]],0.014000,0.004288,3.2646
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,[[16384]],0.015731,0.004712,3.3388
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,[[32768]],0.019346,0.005731,3.3758
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,[[65536]],0.020000,0.006000,3.3333
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,[[131072]],0.020596,0.006442,3.1970
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,[[262144]],0.023212,0.007250,3.2016
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,[[524288]],0.028154,0.009212,3.0564
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,[[1048576]],0.040019,0.014404,2.7784
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,[[2097152]],0.059442,0.025385,2.3417
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,[[4194304]],0.149615,0.046942,3.1872
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,[[8388608]],0.302635,0.075365,4.0156
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,"[[128,128]]",0.015923,0.004846,3.2857
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,"[[32,64,16]]",0.019327,0.005788,3.3389
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,"[[64,256]]",0.015788,0.004808,3.2840
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,"[[16,64,64]]",0.019981,0.006058,3.2984
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,"[[256,512]]",0.020519,0.006481,3.1662
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,"[[128,1024]]",0.021250,0.006577,3.2310
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,"[[64,64,64]]",0.023596,0.007308,3.2289
CUTENSOR_OP_SOFT_SIGN,bf16,kernel,"[[128,128,64]]",0.039827,0.014500,2.7467
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,[[1024]],0.012788,0.003769,3.3929
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,[[2048]],0.013250,0.004096,3.2347
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,[[4096]],0.013788,0.004615,2.9875
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,[[8192]],0.013192,0.004442,2.9697
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,[[16384]],0.013500,0.004077,3.3113
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,[[32768]],0.014019,0.004385,3.1974
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,[[65536]],0.014577,0.004846,3.0079
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,[[131072]],0.016923,0.005827,2.9043
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,[[262144]],0.021846,0.008308,2.6296
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,[[524288]],0.032942,0.013635,2.4161
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,[[1048576]],0.057231,0.025538,2.2410
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,[[2097152]],0.133558,0.046904,2.8475
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,[[4194304]],0.286923,0.073135,3.9232
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,[[8388608]],0.544423,0.131885,4.1280
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,"[[128,128]]",0.016692,0.004865,3.4308
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,"[[32,64,16]]",0.020269,0.005962,3.4000
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,"[[64,256]]",0.016500,0.004788,3.4458
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,"[[16,64,64]]",0.020846,0.006096,3.4196
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,"[[256,512]]",0.022058,0.006962,3.1685
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,"[[128,1024]]",0.022327,0.007135,3.1294
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,"[[64,64,64]]",0.026192,0.009269,2.8257
CUTENSOR_OP_SOFT_SIGN,fp32,kernel,"[[128,128,64]]",0.057154,0.025385,2.2515
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,[[1024]],0.013923,0.003769,3.6939
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,[[2048]],0.012288,0.003962,3.1019
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,[[4096]],0.012788,0.004538,2.8178
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,[[8192]],0.013788,0.004212,3.2740
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,[[16384]],0.015692,0.004654,3.3719
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,[[32768]],0.019635,0.005558,3.5329
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,[[65536]],0.019769,0.006115,3.2327
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,[[131072]],0.020404,0.006192,3.2950
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,[[262144]],0.023308,0.007346,3.1728
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,[[524288]],0.027981,0.009365,2.9877
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,[[1048576]],0.039519,0.014327,2.7584
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,[[2097152]],0.059731,0.025346,2.3566
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,[[4194304]],0.148635,0.046923,3.1676
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,[[8388608]],0.302192,0.075173,4.0200
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,"[[128,128]]",0.015731,0.004788,3.2851
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,"[[32,64,16]]",0.019346,0.005442,3.5548
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,"[[64,256]]",0.015769,0.004692,3.3607
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,"[[16,64,64]]",0.019885,0.006077,3.2722
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,"[[256,512]]",0.020615,0.006115,3.3711
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,"[[128,1024]]",0.020519,0.006212,3.3034
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,"[[64,64,64]]",0.023404,0.007327,3.1942
CUTENSOR_OP_SOFT_SIGN,fp16,kernel,"[[128,128,64]]",0.039500,0.014346,2.7534
CUTENSOR_OP_SQRT,fp32,kernel,[[1024]],0.007069,0.003923,1.8020
CUTENSOR_OP_SQRT,fp32,kernel,[[2048]],0.007058,0.004077,1.7311
CUTENSOR_OP_SQRT,fp32,kernel,[[4096]],0.007327,0.004615,1.5875
CUTENSOR_OP_SQRT,fp32,kernel,[[8192]],0.007846,0.004250,1.8462
CUTENSOR_OP_SQRT,fp32,kernel,[[16384]],0.008962,0.004885,1.8346
CUTENSOR_OP_SQRT,fp32,kernel,[[32768]],0.010942,0.005962,1.8355
CUTENSOR_OP_SQRT,fp32,kernel,[[65536]],0.011288,0.006365,1.7734
CUTENSOR_OP_SQRT,fp32,kernel,[[131072]],0.012365,0.007404,1.6701
CUTENSOR_OP_SQRT,fp32,kernel,[[262144]],0.015096,0.009385,1.6086
CUTENSOR_OP_SQRT,fp32,kernel,[[524288]],0.022173,0.014808,1.4974
CUTENSOR_OP_SQRT,fp32,kernel,[[1048576]],0.034462,0.025308,1.3617
CUTENSOR_OP_SQRT,fp32,kernel,[[2097152]],0.057962,0.045923,1.2621
CUTENSOR_OP_SQRT,fp32,kernel,[[4194304]],0.134750,0.072942,1.8474
CUTENSOR_OP_SQRT,fp32,kernel,[[8388608]],0.249385,0.131462,1.8970
CUTENSOR_OP_SQRT,fp32,kernel,"[[128,128]]",0.007692,0.004173,1.8433
CUTENSOR_OP_SQRT,fp32,kernel,"[[32,64,16]]",0.011404,0.005981,1.9068
CUTENSOR_OP_SQRT,fp32,kernel,"[[64,256]]",0.008019,0.004769,1.6815
CUTENSOR_OP_SQRT,fp32,kernel,"[[16,64,64]]",0.009019,0.006442,1.4000
CUTENSOR_OP_SQRT,fp32,kernel,"[[256,512]]",0.009404,0.005981,1.5723
CUTENSOR_OP_SQRT,fp32,kernel,"[[128,1024]]",0.009385,0.005769,1.6267
CUTENSOR_OP_SQRT,fp32,kernel,"[[64,64,64]]",0.014962,0.009269,1.6141
CUTENSOR_OP_SQRT,fp32,kernel,"[[128,128,64]]",0.036404,0.025346,1.4363
CUTENSOR_OP_SQRT,fp16,kernel,[[1024]],0.007481,0.003712,2.0155
CUTENSOR_OP_SQRT,fp16,kernel,[[2048]],0.006673,0.003962,1.6845
CUTENSOR_OP_SQRT,fp16,kernel,[[4096]],0.006885,0.004442,1.5498
CUTENSOR_OP_SQRT,fp16,kernel,[[8192]],0.007462,0.004115,1.8131
CUTENSOR_OP_SQRT,fp16,kernel,[[16384]],0.008558,0.004596,1.8619
CUTENSOR_OP_SQRT,fp16,kernel,[[32768]],0.010538,0.005404,1.9502
CUTENSOR_OP_SQRT,fp16,kernel,[[65536]],0.010885,0.005769,1.8867
CUTENSOR_OP_SQRT,fp16,kernel,[[131072]],0.011327,0.006269,1.8067
CUTENSOR_OP_SQRT,fp16,kernel,[[262144]],0.012827,0.006981,1.8375
CUTENSOR_OP_SQRT,fp16,kernel,[[524288]],0.016096,0.009038,1.7809
CUTENSOR_OP_SQRT,fp16,kernel,[[1048576]],0.023481,0.014404,1.6302
CUTENSOR_OP_SQRT,fp16,kernel,[[2097152]],0.037846,0.025269,1.4977
CUTENSOR_OP_SQRT,fp16,kernel,[[4194304]],0.064654,0.046558,1.3887
CUTENSOR_OP_SQRT,fp16,kernel,[[8388608]],0.143154,0.074019,1.9340
CUTENSOR_OP_SQRT,fp16,kernel,"[[128,128]]",0.008577,0.004615,1.8583
CUTENSOR_OP_SQRT,fp16,kernel,"[[32,64,16]]",0.009942,0.005673,1.7525
CUTENSOR_OP_SQRT,fp16,kernel,"[[64,256]]",0.008558,0.004615,1.8542
CUTENSOR_OP_SQRT,fp16,kernel,"[[16,64,64]]",0.010827,0.005712,1.8956
CUTENSOR_OP_SQRT,fp16,kernel,"[[256,512]]",0.011346,0.006346,1.7879
CUTENSOR_OP_SQRT,fp16,kernel,"[[128,1024]]",0.011404,0.006462,1.7649
CUTENSOR_OP_SQRT,fp16,kernel,"[[64,64,64]]",0.012712,0.007038,1.8060
CUTENSOR_OP_SQRT,fp16,kernel,"[[128,128,64]]",0.023423,0.014500,1.6154
CUTENSOR_OP_SQRT,bf16,kernel,[[1024]],0.007442,0.003712,2.0052
CUTENSOR_OP_SQRT,bf16,kernel,[[2048]],0.006673,0.004058,1.6445
CUTENSOR_OP_SQRT,bf16,kernel,[[4096]],0.006885,0.004577,1.5042
CUTENSOR_OP_SQRT,bf16,kernel,[[8192]],0.007481,0.004135,1.8093
CUTENSOR_OP_SQRT,bf16,kernel,[[16384]],0.008577,0.004596,1.8661
CUTENSOR_OP_SQRT,bf16,kernel,[[32768]],0.010654,0.005904,1.8046
CUTENSOR_OP_SQRT,bf16,kernel,[[65536]],0.011038,0.006019,1.8339
CUTENSOR_OP_SQRT,bf16,kernel,[[131072]],0.011808,0.006462,1.8274
CUTENSOR_OP_SQRT,bf16,kernel,[[262144]],0.012981,0.007327,1.7717
CUTENSOR_OP_SQRT,bf16,kernel,[[524288]],0.016173,0.009404,1.7198
CUTENSOR_OP_SQRT,bf16,kernel,[[1048576]],0.023558,0.014962,1.5746
CUTENSOR_OP_SQRT,bf16,kernel,[[2097152]],0.037923,0.025615,1.4805
CUTENSOR_OP_SQRT,bf16,kernel,[[4194304]],0.064846,0.046808,1.3854
CUTENSOR_OP_SQRT,bf16,kernel,[[8388608]],0.143231,0.074327,1.9270
CUTENSOR_OP_SQRT,bf16,kernel,"[[128,128]]",0.008654,0.004827,1.7928
CUTENSOR_OP_SQRT,bf16,kernel,"[[32,64,16]]",0.010596,0.005846,1.8125
CUTENSOR_OP_SQRT,bf16,kernel,"[[64,256]]",0.008558,0.004731,1.8089
CUTENSOR_OP_SQRT,bf16,kernel,"[[16,64,64]]",0.010827,0.005885,1.8399
CUTENSOR_OP_SQRT,bf16,kernel,"[[256,512]]",0.011423,0.006423,1.7784
CUTENSOR_OP_SQRT,bf16,kernel,"[[128,1024]]",0.011346,0.006250,1.8154
CUTENSOR_OP_SQRT,bf16,kernel,"[[64,64,64]]",0.010538,0.007135,1.4771
CUTENSOR_OP_SQRT,bf16,kernel,"[[128,128,64]]",0.021481,0.013692,1.5688
CUTENSOR_OP_SWISH,fp32,kernel,[[1024]],0.006900,0.003558,1.9395
CUTENSOR_OP_SWISH,fp32,kernel,[[2048]],0.007000,0.003577,1.9570
CUTENSOR_OP_SWISH,fp32,kernel,[[4096]],0.007135,0.003712,1.9223
CUTENSOR_OP_SWISH,fp32,kernel,[[8192]],0.007365,0.003827,1.9246
CUTENSOR_OP_SWISH,fp32,kernel,[[16384]],0.007750,0.003962,1.9563
CUTENSOR_OP_SWISH,fp32,kernel,[[32768]],0.008519,0.004365,1.9515
CUTENSOR_OP_SWISH,fp32,kernel,[[65536]],0.008596,0.004692,1.8320
CUTENSOR_OP_SWISH,fp32,kernel,[[131072]],0.009500,0.005808,1.6358
CUTENSOR_OP_SWISH,fp32,kernel,[[262144]],0.012635,0.008135,1.5532
CUTENSOR_OP_SWISH,fp32,kernel,[[524288]],0.020077,0.013769,1.4581
CUTENSOR_OP_SWISH,fp32,kernel,[[1048576]],0.034288,0.024712,1.3875
CUTENSOR_OP_SWISH,fp32,kernel,[[2097152]],0.057865,0.045808,1.2632
CUTENSOR_OP_SWISH,fp32,kernel,[[4194304]],0.134923,0.072365,1.8645
CUTENSOR_OP_SWISH,fp32,kernel,[[8388608]],0.249481,0.131077,1.9033
CUTENSOR_OP_SWISH,fp32,kernel,"[[128,128]]",0.007769,0.004058,1.9147
CUTENSOR_OP_SWISH,fp32,kernel,"[[32,64,16]]",0.008462,0.004365,1.9383
CUTENSOR_OP_SWISH,fp32,kernel,"[[64,256]]",0.007750,0.004038,1.9190
CUTENSOR_OP_SWISH,fp32,kernel,"[[16,64,64]]",0.008673,0.004673,1.8560
CUTENSOR_OP_SWISH,fp32,kernel,"[[256,512]]",0.009750,0.005923,1.6461
CUTENSOR_OP_SWISH,fp32,kernel,"[[128,1024]]",0.009654,0.005981,1.6141
CUTENSOR_OP_SWISH,fp32,kernel,"[[64,64,64]]",0.012615,0.008115,1.5545
CUTENSOR_OP_SWISH,fp32,kernel,"[[128,128,64]]",0.034058,0.024308,1.4011
CUTENSOR_OP_SWISH,fp16,kernel,[[1024]],0.007135,0.003385,2.1080
CUTENSOR_OP_SWISH,fp16,kernel,[[2048]],0.006346,0.003519,1.8033
CUTENSOR_OP_SWISH,fp16,kernel,[[4096]],0.006519,0.003885,1.6782
CUTENSOR_OP_SWISH,fp16,kernel,[[8192]],0.006827,0.003827,1.7839
CUTENSOR_OP_SWISH,fp16,kernel,[[16384]],0.007154,0.003981,1.7971
CUTENSOR_OP_SWISH,fp16,kernel,[[32768]],0.007769,0.004038,1.9238
CUTENSOR_OP_SWISH,fp16,kernel,[[65536]],0.011692,0.006750,1.7322
CUTENSOR_OP_SWISH,fp16,kernel,[[131072]],0.012981,0.006365,2.0393
CUTENSOR_OP_SWISH,fp16,kernel,[[262144]],0.014712,0.007635,1.9270
CUTENSOR_OP_SWISH,fp16,kernel,[[524288]],0.017615,0.009788,1.7996
CUTENSOR_OP_SWISH,fp16,kernel,[[1048576]],0.025019,0.014654,1.7073
CUTENSOR_OP_SWISH,fp16,kernel,[[2097152]],0.039538,0.025692,1.5389
CUTENSOR_OP_SWISH,fp16,kernel,[[4194304]],0.066288,0.047038,1.4092
CUTENSOR_OP_SWISH,fp16,kernel,[[8388608]],0.141808,0.074231,1.9104
CUTENSOR_OP_SWISH,fp16,kernel,"[[128,128]]",0.007135,0.003808,1.8737
CUTENSOR_OP_SWISH,fp16,kernel,"[[32,64,16]]",0.007846,0.004231,1.8545
CUTENSOR_OP_SWISH,fp16,kernel,"[[64,256]]",0.007154,0.003904,1.8325
CUTENSOR_OP_SWISH,fp16,kernel,"[[16,64,64]]",0.008154,0.004538,1.7966
CUTENSOR_OP_SWISH,fp16,kernel,"[[256,512]]",0.008558,0.004788,1.7871
CUTENSOR_OP_SWISH,fp16,kernel,"[[128,1024]]",0.008615,0.004808,1.7920
CUTENSOR_OP_SWISH,fp16,kernel,"[[64,64,64]]",0.010308,0.006038,1.7070
CUTENSOR_OP_SWISH,fp16,kernel,"[[128,128,64]]",0.021288,0.013385,1.5905
CUTENSOR_OP_SWISH,bf16,kernel,[[1024]],0.007115,0.003365,2.1143
CUTENSOR_OP_SWISH,bf16,kernel,[[2048]],0.006346,0.003577,1.7742
CUTENSOR_OP_SWISH,bf16,kernel,[[4096]],0.006519,0.003481,1.8729
CUTENSOR_OP_SWISH,bf16,kernel,[[8192]],0.006769,0.003712,1.8238
CUTENSOR_OP_SWISH,bf16,kernel,[[16384]],0.007173,0.003885,1.8465
CUTENSOR_OP_SWISH,bf16,kernel,[[32768]],0.007865,0.004019,1.9569
CUTENSOR_OP_SWISH,bf16,kernel,[[65536]],0.008173,0.004404,1.8559
CUTENSOR_OP_SWISH,bf16,kernel,[[131072]],0.008596,0.004981,1.7259
CUTENSOR_OP_SWISH,bf16,kernel,[[262144]],0.010327,0.006231,1.6574
CUTENSOR_OP_SWISH,bf16,kernel,[[524288]],0.013712,0.008404,1.6316
CUTENSOR_OP_SWISH,bf16,kernel,[[1048576]],0.021365,0.013615,1.5692
CUTENSOR_OP_SWISH,bf16,kernel,[[2097152]],0.035596,0.024442,1.4563
CUTENSOR_OP_SWISH,bf16,kernel,[[4194304]],0.062923,0.045904,1.3708
CUTENSOR_OP_SWISH,bf16,kernel,[[8388608]],0.141981,0.074231,1.9127
CUTENSOR_OP_SWISH,bf16,kernel,"[[128,128]]",0.007192,0.003923,1.8333
CUTENSOR_OP_SWISH,bf16,kernel,"[[32,64,16]]",0.007846,0.004442,1.7662
CUTENSOR_OP_SWISH,bf16,kernel,"[[64,256]]",0.007192,0.004154,1.7315
CUTENSOR_OP_SWISH,bf16,kernel,"[[16,64,64]]",0.008192,0.004731,1.7317
CUTENSOR_OP_SWISH,bf16,kernel,"[[256,512]]",0.008615,0.004904,1.7569
CUTENSOR_OP_SWISH,bf16,kernel,"[[128,1024]]",0.008558,0.004788,1.7871
CUTENSOR_OP_SWISH,bf16,kernel,"[[64,64,64]]",0.010308,0.005981,1.7235
CUTENSOR_OP_SWISH,bf16,kernel,"[[128,128,64]]",0.021250,0.013577,1.5652
CUTENSOR_OP_TAN,fp16,kernel,[[1024]],0.008019,0.003838,2.0892
CUTENSOR_OP_TAN,fp16,kernel,[[2048]],0.007212,0.004019,1.7943
CUTENSOR_OP_TAN,fp16,kernel,[[4096]],0.007500,0.004615,1.6250
CUTENSOR_OP_TAN,fp16,kernel,[[8192]],0.008077,0.004481,1.8026
CUTENSOR_OP_TAN,fp16,kernel,[[16384]],0.009288,0.005019,1.8506
CUTENSOR_OP_TAN,fp16,kernel,[[32768]],0.011192,0.006154,1.8188
CUTENSOR_OP_TAN,fp16,kernel,[[65536]],0.011865,0.006288,1.8869
CUTENSOR_OP_TAN,fp16,kernel,[[131072]],0.011942,0.006731,1.7743
CUTENSOR_OP_TAN,fp16,kernel,[[262144]],0.013365,0.007692,1.7375
CUTENSOR_OP_TAN,fp16,kernel,[[524288]],0.014077,0.009577,1.4699
CUTENSOR_OP_TAN,fp16,kernel,[[1048576]],0.021673,0.014577,1.4868
CUTENSOR_OP_TAN,fp16,kernel,[[2097152]],0.036327,0.024942,1.4564
CUTENSOR_OP_TAN,fp16,kernel,[[4194304]],0.063096,0.046404,1.3597
CUTENSOR_OP_TAN,fp16,kernel,[[8388608]],0.142019,0.074692,1.9014
